0.622206 0.647029 0.927700 0.442869 0.948548 0.112218 0.248238 0.122483 0.258777 0.587089 0.895152 0.864887 0.001833 0.531912 0.671768 0.733349 0.359036 0.118278 0.474021 0.066139 0.560141 0.302698 0.915980 0.140635 0.784592 0.139588 0.578618 0.588969 0.061967 0.005698 0.706049 0.719770 0.943539 0.300273 0.431144 0.436574 0.135367 0.090588 0.796260 0.996809 0.173517 0.669308 0.691710 0.806926 0.338801 0.391105 0.856619 0.229724 0.139618 0.222557
0.378904 0.861131 0.480826 0.369387 0.608135 0.916804 0.254244 0.305369 0.096055 0.604926 0.121211 0.672037 0.803010 0.262519 0.108182 0.187032 0.659745 0.057705 0.786541 0.039122 0.609259 0.819299 0.904879 0.565809 0.281319 0.896356 0.813205 0.954963 0.954241 0.248863 0.976577 0.267244 0.679329 0.097661 0.318153 0.728359 0.270627 0.935590 0.655476 0.965882 0.582093 0.657275 0.071696 0.085386 0.053559 0.755033 0.925654 0.135583 0.561655 0.731902
0.395404 0.471802 0.969583 0.657689 0.777544 0.968687 0.132449 0.847670 0.108401 0.858129 0.016876 0.057860 0.927227 0.732064 0.252730 0.607466 0.714818 0.867419 0.122431 0.770643 0.565338 0.225389 0.616417 0.825744 0.899381 0.041155 0.641067 0.301372 0.183618 0.959143 0.553985 0.393933 0.709038 0.584398 0.833929 0.196480 0.623813 0.364675 0.692712 0.112765 0.554071 0.058244 0.786509 0.610696 0.210495 0.372927 0.046224 0.280462 0.304119 0.725331
0.679165 0.066407 0.340433 0.792826 0.647041 0.125392 0.471525 0.362585 0.799996 0.992872 0.303787 0.151876 0.375518 0.454691 0.262578 0.805667 0.994075 0.026515 0.776709 0.546090 0.003730 0.767374 0.935033 0.974199 0.215513 0.299688 0.505329 0.910925 0.656943 0.033827 0.350686 0.025821 0.276159 0.956414 0.402990 0.289816 0.215559 0.269985 0.252740 0.170879 0.506909 0.083715 0.720386 0.746885 0.114149 0.903118 0.835423 0.527802 0.487415 0.233026
0.907987 0.141404 0.129939 0.905828 0.194916 0.886529 0.887757 0.096453 0.565036 0.785541 0.214198 0.777199 0.237292 0.525710 0.421727 0.932426 0.247936 0.270074 0.543489 0.045899 0.519943 0.103201 0.566974 0.906380 0.626135 0.604728 0.186337 0.356699 0.557875 0.568323 0.051093 0.126995 0.750120 0.414247 0.229573 0.370995 0.493038 0.655314 0.884643 0.680635 0.762745 0.526277 0.221256 0.842075 0.466368 0.517485 0.294126 0.901086 0.870680 0.849013
0.157635 0.899848 0.399590 0.754762 0.653720 0.133804 0.816440 0.079116 0.194142 0.541924 0.138578 0.133879 0.425723 0.396448 0.363044 0.174789 0.459647 0.050187 0.793051 0.151957 0.781479 0.485490 0.816326 0.152462 0.180703 0.776328 0.100631 0.195968 0.074057 0.715700 0.400206 0.853257 0.519784 0.419915 0.564746 0.072696 0.245616 0.410243 0.487727 0.702925 0.615920 0.313029 0.871531 0.201195 0.652930 0.025271 0.195531 0.589833 0.519502 0.050777
0.692285 0.832488 0.816253 0.815189 0.153297 0.662212 0.226910 0.752973 0.013091 0.266545 0.492998 0.287660 0.524259 0.565123 0.078681 0.961728 0.686880 0.087268 0.488952 0.393951 0.066902 0.563541 0.244839 0.583987 0.799887 0.624356 0.278266 0.625066 0.777598 0.596405 0.117207 0.953544 0.262111 0.966680 0.248943 0.234389 0.015160 0.631185 0.665919 0.352245 0.888340 0.595987 0.703872 0.627662 0.063226 0.635414 0.336182 0.312312 0.702180 0.227686
0.459836 0.278060 0.053418 0.032233 0.224509 0.854084 0.727247 0.129169 0.833005 0.572669 0.496132 0.543892 0.646564 0.093257 0.588461 0.473693 0.203491 0.928617 0.916662 0.380029 0.149318 0.509597 0.869928 0.521053 0.595356 0.916963 0.228903 0.851424 0.673650 0.819471 0.718317 0.617922 0.502251 0.564166 0.962293 0.941419 0.964986 0.380472 0.266482 0.973238 0.680681 0.098979 0.414099 0.773794 0.186471 0.557523 0.458761 0.492977 0.702180 0.748577
0.117635 0.325842 0.324395 0.131859 0.430649 0.136130 0.721704 0.735070 0.852671 0.308632 0.692631 0.295151 0.031638 0.253899 0.027934 0.171214 0.756755 0.900205 0.306553 0.917049 0.861965 0.396058 0.392049 0.947953 0.314455 0.967645 0.909890 0.026723 0.993382 0.501693 0.381041 0.641157 0.799622 0.773212 0.030179 0.239140 0.119352 0.361508 0.534285 0.462848 0.366285 0.141645 0.315625 0.683082 0.930713 0.893942 0.748963 0.862983 0.528908 0.136900
0.982575 0.221525 0.441141 0.383726 0.444481 0.674537 0.219981 0.691453 0.887881 0.629867 0.987464 0.085930 0.840584 0.485614 0.287527 0.014275 0.549611 0.812132 0.200575 0.471174 0.961701 0.234357 0.006348 0.892638 0.123375 0.693577 0.805060 0.831117 0.732078 0.122733 0.892998 0.553111 0.486485 0.847551 0.131619 0.720428 0.150734 0.757087 0.450043 0.897580 0.673141 0.382859 0.954054 0.568170 0.289094 0.896682 0.453304 0.444852 0.872684 0.223625
0.264910 0.131566 0.972568 0.137528 0.280851 0.891753 0.500495 0.548595 0.687464 0.677637 0.476416 0.155226 0.699462 0.210292 0.034130 0.118270 0.817290 0.108676 0.256335 0.507554 0.239397 0.591609 0.876521 0.572568 0.776773 0.615446 0.336867 0.230283 0.887621 0.049935 0.673714 0.034666 0.236546 0.491719 0.254261 0.435843 0.510233 0.984630 0.237511 0.713910 0.718684 0.858356 0.310859 0.035461 0.671567 0.674154 0.043882 0.892909 0.545679 0.176020
0.047485 0.824652 0.255093 0.859280 0.136606 0.968549 0.207131 0.493962 0.758642 0.428271 0.990931 0.004360 0.006737 0.926113 0.493641 0.592838 0.356552 0.638640 0.017168 0.532837 0.980848 0.593066 0.956008 0.696882 0.523989 0.997197 0.707007 0.433855 0.761137 0.517066 0.708930 0.561200 0.922630 0.176719 0.934572 0.070099 0.949894 0.522085 0.382595 0.506931 0.803207 0.525424 0.644990 0.382799 0.044275 0.378276 0.748101 0.531798 0.997544 0.452763
0.995207 0.854600 0.557086 0.530094 0.582196 0.578942 0.493417 0.408643 0.190133 0.706142 0.565325 0.086066 0.140034 0.430282 0.786985 0.938120 0.333677 0.307465 0.352667 0.679204 0.231921 0.449123 0.219598 0.276217 0.240305 0.866797 0.687638 0.789688 0.029306 0.291152 0.951758 0.903324 0.144298 0.799148 0.186252 0.837373 0.338136 0.689672 0.163909 0.060319 0.984131 0.662133 0.508981 0.112305 0.352646 0.057200 0.344571 0.403156 0.107454 0.055344
0.598068 0.796310 0.060291 0.701770 0.560057 0.190507 0.158470 0.243240 0.597730 0.487895 0.612356 0.087352 0.058807 0.136272 0.527444 0.134432 0.860395 0.713798 0.320576 0.326852 0.924560 0.070961 0.014708 0.427350 0.225729 0.013144 0.275466 0.806679 0.587853 0.939188 0.924361 0.278856 0.176766 0.461134 0.792052 0.668720 0.266491 0.586270 0.566015 0.077210 0.246022 0.318967 0.683409 0.640725 0.668173 0.762808 0.015337 0.200067 0.426791 0.202835
0.592620 0.649829 0.683707 0.476603 0.016249 0.653433 0.745336 0.352282 0.365885 0.300422 0.817813 0.438623 0.619120 0.992694 0.325745 0.578114 0.518732 0.812373 0.456279 0.399096 0.598960 0.466213 0.636976 0.158432 0.738948 0.738649 0.385679 0.875864 0.110596 0.963286 0.631238 0.279913 0.854969 0.525100 0.761753 0.905671 0.351804 0.659559 0.954418 0.135717 0.001395 0.837562 0.303285 0.915742 0.863905 0.144421 0.941566 0.182522 0.387155 0.371223
0.178907 0.952834 0.399552 0.179871 0.659741 0.682050 0.691314 0.899164 0.938824 0.866839 0.271467 0.398615 0.675264 0.006281 0.527057 0.491386 0.587519 0.989666 0.969001 0.495460 0.338614 0.998591 0.531967 0.922464 0.730692 0.363640 0.042566 0.935372 0.719531 0.771264 0.429018 0.182639 0.963905 0.088936 0.086907 0.155470 0.683402 0.491852 0.394966 0.757849 0.163868 0.757981 0.771611 0.408273 0.986893 0.599701 0.264658 0.276685 0.531239 0.416504
0.589112 0.298043 0.229131 0.336203 0.536493 0.294102 0.587586 0.295724 0.460341 0.316712 0.344517 0.968109 0.477446 0.469119 0.819046 0.964058 0.141890 0.814580 0.491702 0.698067 0.378836 0.416716 0.059983 0.487188 0.452276 0.503253 0.396893 0.326842 0.117464 0.791716 0.727625 0.585680 0.927751 0.709753 0.943529 0.644430 0.775456 0.311811 0.351794 0.900548 0.374204 0.261327 0.399008 0.386894 0.111249 0.606172 0.280442 0.554746 0.516057 0.849823
0.989451 0.449986 0.070589 0.259033 0.028938 0.423721 0.176101 0.884586 0.076338 0.526375 0.549366 0.152581 0.721104 0.957859 0.582273 0.213138 0.745455 0.571842 0.543136 0.966987 0.200240 0.764069 0.379803 0.489493 0.695840 0.245543 0.526202 0.960822 0.960744 0.239447 0.830198 0.942739 0.873372 0.845812 0.318537 0.572015 0.299672 0.158778 0.722129 0.118449 0.165781 0.708596 0.417135 0.887177 0.237637 0.805264 0.030547 0.417823 0.457650 0.504440
0.391780 0.345906 0.356292 0.703899 0.940779 0.963325 0.196716 0.082872 0.132447 0.072298 0.704903 0.749401 0.741338 0.729096 0.440419 0.599529 0.861069 0.777128 0.563113 0.154697 0.302092 0.578935 0.042289 0.382581 0.677285 0.510192 0.164845 0.343450 0.856337 0.581137 0.137646 0.510965 0.732872 0.718339 0.352762 0.352094 0.139039 0.749084 0.745358 0.857528 0.520793 0.657860 0.961020 0.915994 0.105717 0.006283 0.859316 0.432381 0.998733 0.206538
0.847958 0.531247 0.139210 0.924066 0.054473 0.878708 0.346150 0.207689 0.181201 0.538518 0.741793 0.511195 0.108456 0.150914 0.527570 0.940431 0.330137 0.620783 0.862929 0.020794 0.028574 0.430988 0.473399 0.734517 0.293768 0.278090 0.536312 0.174676 0.211930 0.297930 0.754604 0.597677 0.944997 0.777013 0.591029 0.466430 0.583746 0.914149 0.242704 0.207923 0.994516 0.662322 0.522674 0.667008 0.519667 0.473120 0.467786 0.527887 0.642794 0.940653
0.844859 0.213006 0.804054 0.030769 0.363764 0.682438 0.300849 0.549518 0.326832 0.131223 0.410300 0.569117 0.763965 0.032735 0.255183 0.023048 0.635973 0.288736 0.658461 0.591721 0.847417 0.680653 0.726897 0.631838 0.246210 0.259765 0.442549 0.292777 0.187356 0.520551 0.848917 0.609706 0.756777 0.002892 0.666971 0.708322 0.999139 0.971051 0.256000 0.752940 0.180706 0.157490 0.278317 0.835867 0.004648 0.134494 0.149982 0.507113 0.136881 0.227686
0.725565 0.818319 0.532842 0.921666 0.618231 0.670383 0.622596 0.845449 0.618170 0.791049 0.361353 0.772615 0.011941 0.913055 0.063743 0.239824 0.996308 0.542469 0.102658 0.592697 0.349066 0.081688 0.651996 0.102215 0.961437 0.634932 0.902454 0.449790 0.874916 0.841925 0.040762 0.454414 0.558158 0.484382 0.764002 0.666848 0.081937 0.736566 0.170306 0.542303 0.009066 0.769523 0.755099 0.863429 0.734420 0.801825 0.467197 0.509005 0.680550 0.653262
0.610010 0.054366 0.295661 0.411493 0.525196 0.133315 0.294002 0.203865 0.232209 0.496823 0.890922 0.425522 0.499742 0.656144 0.148090 0.562028 0.556887 0.258513 0.723778 0.677152 0.888869 0.457704 0.820344 0.143924 0.785242 0.431164 0.709880 0.687435 0.397517 0.088409 0.100669 0.322803 0.917730 0.500137 0.525400 0.254690 0.835395 0.924894 0.435860 0.533840 0.732014 0.430882 0.861137 0.778015 0.060675 0.255217 0.671516 0.882529 0.837317 0.881590
0.688546 0.388358 0.172946 0.337320 0.090056 0.880724 0.133197 0.323625 0.429254 0.756353 0.437867 0.945938 0.867032 0.398578 0.014551 0.465118 0.173403 0.356844 0.732876 0.864556 0.315865 0.624436 0.849045 0.117102 0.047704 0.381770 0.740321 0.501719 0.833610 0.160223 0.425240 0.556946 0.663077 0.686135 0.657576 0.711241 0.470411 0.482202 0.764021 0.476625 0.694191 0.294787 0.652978 0.213866 0.890990 0.970617 0.450871 0.247281 0.800817 0.257731
0.158160 0.922641 0.670414 0.882992 0.023472 0.829537 0.186411 0.713306 0.391469 0.434276 0.391281 0.202126 0.517269 0.244794 0.433324 0.347964 0.307445 0.766665 0.941640 0.929284 0.525806 0.832400 0.344417 0.818818 0.499886 0.829737 0.578645 0.505280 0.589906 0.631670 0.570750 0.505160 0.519308 0.732095 0.588711 0.135072 0.800137 0.624603 0.126025 0.684228 0.995834 0.146335 0.146471 0.553868 0.217982 0.520444 0.136653 0.406945 0.027442 0.788252
0.549227 0.324167 0.343770 0.116702 0.005362 0.260554 0.319958 0.951038 0.368443 0.741274 0.998502 0.712765 0.910195 0.080682 0.812083 0.197950 0.785945 0.281022 0.014170 0.870835 0.575760 0.776124 0.750100 0.591505 0.395454 0.021098 0.990217 0.581204 0.088429 0.645676 0.882193 0.403754 0.498549 0.484494 0.834902 0.457464 0.472067 0.459387 0.830483 0.939965 0.559573 0.006122 0.828858 0.143658 0.803593 0.150736 0.901025 0.743785 0.296813 0.298278
0.682856 0.210197 0.427458 0.400737 0.026466 0.745225 0.964699 0.406441 0.899029 0.648397 0.677482 0.534729 0.008517 0.412923 0.780597 0.391984 0.253217 0.209095 0.328585 0.842036 0.718426 0.046167 0.843387 0.926010 0.731520 0.506124 0.851968 0.275730 0.203777 0.489439 0.645661 0.603172 0.542951 0.531247 0.085166 0.910135 0.534533 0.014500 0.856597 0.491301 0.555240 0.358544 0.374332 0.580569 0.974345 0.560918 0.072248 0.503842 0.866416 0.890551
0.324731 0.292992 0.494501 0.768708 0.567885 0.651922 0.388776 0.387572 0.899834 0.407129 0.471826 0.222741 0.010971 0.367779 0.237867 0.650477 0.194944 0.941374 0.757848 0.379669 0.543677 0.819388 0.740311 0.269580 0.524827 0.771006 0.750796 0.112382 0.181852 0.154341 0.524548 0.077558 0.871796 0.555213 0.195464 0.706737 0.642195 0.736946 0.858980 0.888190 0.937182 0.393624 0.277908 0.175840 0.990299 0.605324 0.362008 0.769608 0.094022 0.984667
0.045556 0.569278 0.237054 0.046865 0.822005 0.028587 0.680419 0.655463 0.794086 0.794620 0.344684 0.260632 0.263449 0.545246 0.458145 0.889071 0.176227 0.657079 0.918348 0.577296 0.902161 0.145338 0.251858 0.952651 0.652191 0.774961 0.545080 0.289498 0.887793 0.823712 0.859706 0.056283 0.011710 0.736158 0.016235 0.803196 0.229277 0.908065 0.893275 0.277139 0.262490 0.897009 0.267457 0.560083 0.665593 0.855279 0.876671 0.190518 0.257283 0.562602
0.676989 0.263395 0.678708 0.043503 0.554437 0.167128 0.430944 0.436009 0.399953 0.954563 0.880245 0.213323 0.051157 0.956142 0.348867 0.569707 0.257452 0.646245 0.364754 0.151183 0.201116 0.471153 0.102058 0.480928 0.761875 0.736604 0.305758 0.811778 0.097508 0.803971 0.444564 0.133130 0.730032 0.900021 0.844170 0.416700 0.409928 0.614119 0.018644 0.294738 0.778914 0.627342 0.624710 0.093768 0.697254 0.140432 0.666483 0.499144 0.422814 0.489695
0.664756 0.320494 0.420085 0.612204 0.458847 0.910030 0.347921 0.484393 0.970767 0.232966 0.983320 0.814579 0.239989 0.536258 0.439675 0.908090 0.579065 0.911027 0.460790 0.915560 0.940391 0.272442 0.378850 0.248609 0.916073 0.159590 0.435781 0.464560 0.609529 0.153046 0.371337 0.353611 0.480197 0.735338 0.624986 0.626931 0.597902 0.057614 0.240397 0.730877 0.329243 0.070799 0.385442 0.952939 0.147089 0.246285 0.174414 0.650172 0.305973 0.885649
0.531044 0.508187 0.332984 0.716586 0.977780 0.623223 0.952644 0.011728 0.348868 0.816286 0.592998 0.751845 0.284666 0.737565 0.925224 0.262243 0.847056 0.082356 0.098868 0.809453 0.538113 0.686784 0.343751 0.094302 0.171131 0.521083 0.134413 0.937406 0.651006 0.135826 0.119669 0.664630 0.328703 0.619196 0.505206 0.315320 0.185563 0.527185 0.759014 0.459043 0.604531 0.250316 0.604893 0.961587 0.084107 0.454014 0.019620 0.002305 0.830578 0.203375
0.732662 0.547760 0.510364 0.330440 0.174851 0.498337 0.821510 0.594090 0.928558 0.343210 0.088038 0.453015 0.559097 0.721360 0.689577 0.088808 0.663211 0.222793 0.633567 0.041051 0.122592 0.134840 0.038809 0.872102 0.511706 0.050624 0.353359 0.350107 0.414320 0.374063 0.694858 0.803687 0.396094 0.824263 0.342300 0.121271 0.994239 0.343384 0.096683 0.685801 0.482673 0.685593 0.241441 0.148632 0.573702 0.723376 0.982996 0.466353 0.170589 0.544230
0.636257 0.176144 0.623959 0.716269 0.564656 0.462087 0.153288 0.332408 0.571958 0.967438 0.984973 0.065517 0.063051 0.631653 0.631706 0.657963 0.536823 0.678395 0.242837 0.593352 0.108927 0.184438 0.330982 0.712860 0.203664 0.267510 0.294099 0.207444 0.489926 0.866566 0.265966 0.955406 0.595457 0.301173 0.251062 0.251528 0.792729 0.649791 0.150456 0.004880 0.483255 0.674424 0.092611 0.605864 0.893019 0.097449 0.162351 0.661000 0.910357 0.916332
0.502428 0.738685 0.798738 0.526762 0.613853 0.023495 0.460826 0.454247 0.806126 0.857086 0.171989 0.165229 0.328431 0.449444 0.425137 0.491949 0.328687 0.031791 0.831440 0.650973 0.407252 0.574887 0.783167 0.001978 0.058762 0.417897 0.064333 0.069731 0.943237 0.688838 0.900818 0.163489 0.220858 0.584271 0.840566 0.355752 0.660969 0.643552 0.406511 0.933622 0.325957 0.423391 0.979628 0.056417 0.764436 0.213263 0.999965 0.022296 0.695553 0.721525
0.728810 0.082760 0.767300 0.198698 0.335201 0.973977 0.738211 0.225598 0.985581 0.017090 0.126854 0.705852 0.128800 0.578034 0.854159 0.301402 0.245879 0.427158 0.486988 0.101717 0.198443 0.411589 0.350940 0.385357 0.566943 0.606099 0.895799 0.150668 0.079189 0.971510 0.703613 0.222460 0.108917 0.899827 0.715299 0.161634 0.634500 0.538956 0.399985 0.222833 0.633839 0.884197 0.556612 0.314692 0.846869 0.042998 0.850408 0.989834 0.573070 0.855950
0.269967 0.962706 0.112343 0.239367 0.407477 0.139648 0.586284 0.818008 0.942037 0.661207 0.345957 0.778219 0.762747 0.513842 0.300925 0.074611 0.594392 0.174714 0.312499 0.104628 0.147794 0.209156 0.786756 0.022722 0.363621 0.656797 0.269733 0.888946 0.086583 0.784420 0.162032 0.199292 0.983502 0.604634 0.820778 0.637806 0.706298 0.684224 0.870215 0.562811 0.358450 0.289558 0.342889 0.445767 0.450454 0.873288 0.758701 0.719035 0.850561 0.841078
0.098704 0.990946 0.402271 0.527565 0.451045 0.669723 0.168418 0.948259 0.725229 0.714431 0.971466 0.277259 0.709595 0.512775 0.991911 0.454703 0.522177 0.614791 0.169442 0.312671 0.684268 0.275329 0.818650 0.577949 0.824873 0.272860 0.827682 0.078229 0.369887 0.341552 0.806987 0.896162 0.159910 0.635367 0.072885 0.546035 0.270599 0.812867 0.598242 0.231719 0.428854 0.527188 0.394283 0.770764 0.296905 0.155539 0.041900 0.981432 0.329311 0.289878
0.884595 0.303543 0.874922 0.549109 0.144673 0.548807 0.625968 0.790749 0.294281 0.200264 0.954439 0.506479 0.390481 0.015277 0.777793 0.202780 0.840043 0.471112 0.417734 0.602494 0.636548 0.957434 0.083589 0.262899 0.532324 0.516266 0.884613 0.641059 0.683753 0.379659 0.876552 0.953221 0.810290 0.461487 0.014862 0.695412 0.819002 0.045638 0.451221 0.547975 0.903129 0.155912 0.113695 0.667669 0.748618 0.281833 0.298948 0.859745 0.839913 0.851541
